Concept 1,Concept 2,Dist. in all-MiniLM-L6-v2,Dist. in paraphrase-MiniLM-L3-v2,Chain in all-MiniLM-L6-v2,Chain in paraphrase-MiniLM-L3-v2
Coumarouna,Pinnotheridae,2,1,Coumarouna ➡️ Umbria ➡️ Pinnotheridae,Coumarouna ➡️ Pinnotheridae
Coumarouna,pronucleus,2,1,Coumarouna ➡️ Umbria ➡️ pronucleus,Coumarouna ➡️ pronucleus
Coumarouna,sacrilege,2,1,Coumarouna ➡️ Umbria ➡️ sacrilege,Coumarouna ➡️ sacrilege
Coumarouna,categorisation,2,1,Coumarouna ➡️ archiannelid ➡️ categorisation,Coumarouna ➡️ categorisation
Coumarouna,epigenesis,2,1,Coumarouna ➡️ Umbria ➡️ epigenesis,Coumarouna ➡️ epigenesis
Coumarouna,megacardia,2,1,Coumarouna ➡️ Umbria ➡️ megacardia,Coumarouna ➡️ megacardia
Coumarouna,Pascha,2,1,Coumarouna ➡️ Umbria ➡️ Pascha,Coumarouna ➡️ Pascha
Coumarouna,gametogenesis,2,1,Coumarouna ➡️ archiannelid ➡️ gametogenesis,Coumarouna ➡️ gametogenesis
Coumarouna,roentgenogram,2,1,Coumarouna ➡️ Umbria ➡️ roentgenogram,Coumarouna ➡️ roentgenogram
Coumarouna,float,2,1,Coumarouna ➡️ Umbria ➡️ float,Coumarouna ➡️ float
Coumarouna,fundamentals,2,1,Coumarouna ➡️ Umbria ➡️ fundamentals,Coumarouna ➡️ fundamentals
Coumarouna,corollary,2,1,Coumarouna ➡️ archiannelid ➡️ corollary,Coumarouna ➡️ corollary
Coumarouna,exponent,2,1,Coumarouna ➡️ Umbria ➡️ exponent,Coumarouna ➡️ exponent
Coumarouna,stationariness,2,1,Coumarouna ➡️ Umbria ➡️ stationariness,Coumarouna ➡️ stationariness
Coumarouna,invariant,2,1,Coumarouna ➡️ Umbria ➡️ invariant,Coumarouna ➡️ invariant
Coumarouna,eggs,2,1,Coumarouna ➡️ Umbria ➡️ eggs,Coumarouna ➡️ eggs
Coumarouna,silicosis,2,1,Coumarouna ➡️ Umbria ➡️ silicosis,Coumarouna ➡️ silicosis
Coumarouna,mechanisation,2,1,Coumarouna ➡️ Umbria ➡️ mechanisation,Coumarouna ➡️ mechanisation
Coumarouna,Bougainvillaea,2,1,Coumarouna ➡️ Umbria ➡️ Bougainvillaea,Coumarouna ➡️ Bougainvillaea
Coumarouna,homogeny,2,1,Coumarouna ➡️ Umbria ➡️ homogeny,Coumarouna ➡️ homogeny
Coumarouna,cephaloglycin,2,1,Coumarouna ➡️ Umbria ➡️ cephaloglycin,Coumarouna ➡️ cephaloglycin
Coward,hydralazine,1,2,Coward ➡️ hydralazine,Coward ➡️ flub ➡️ hydralazine
Coward,reelection,1,2,Coward ➡️ reelection,Coward ➡️ archiannelid ➡️ reelection
Coward,mangonel,1,2,Coward ➡️ mangonel,Coward ➡️ archiannelid ➡️ mangonel
Coward,aroid,1,2,Coward ➡️ aroid,Coward ➡️ archiannelid ➡️ aroid
Coward,Orange,1,2,Coward ➡️ Orange,Coward ➡️ archiannelid ➡️ Orange
Coward,graylag,1,2,Coward ➡️ graylag,Coward ➡️ flub ➡️ graylag
Coward,rosette,1,2,Coward ➡️ rosette,Coward ➡️ archiannelid ➡️ rosette
Coward,amelogenesis,2,1,Coward ➡️ flub ➡️ amelogenesis,Coward ➡️ amelogenesis
Coward,exobiology,2,1,Coward ➡️ archiannelid ➡️ exobiology,Coward ➡️ exobiology
Coward,spherocyte,2,1,Coward ➡️ archiannelid ➡️ spherocyte,Coward ➡️ spherocyte
Coward,categorisation,2,1,Coward ➡️ archiannelid ➡️ categorisation,Coward ➡️ categorisation
Coward,gametogenesis,2,1,Coward ➡️ archiannelid ➡️ gametogenesis,Coward ➡️ gametogenesis
Coward,corollary,2,1,Coward ➡️ archiannelid ➡️ corollary,Coward ➡️ corollary
Cronus,coating,1,2,Cronus ➡️ coating,Cronus ➡️ Umbria ➡️ coating
Cronus,graylag,1,2,Cronus ➡️ graylag,Cronus ➡️ flub ➡️ graylag
Cronus,prolapsus,2,1,Cronus ➡️ Umbria ➡️ prolapsus,Cronus ➡️ prolapsus
Cronus,Dictyophera,2,1,Cronus ➡️ Umbria ➡️ Dictyophera,Cronus ➡️ Dictyophera
Cronus,signalization,2,1,Cronus ➡️ Umbria ➡️ signalization,Cronus ➡️ signalization
Cronus,disfiguration,2,1,Cronus ➡️ Umbria ➡️ disfiguration,Cronus ➡️ disfiguration
Cronus,Mycobacteriaceae,2,1,Cronus ➡️ Umbria ➡️ Mycobacteriaceae,Cronus ➡️ Mycobacteriaceae
Cronus,lingam,2,1,Cronus ➡️ Umbria ➡️ lingam,Cronus ➡️ lingam
Cronus,Sacco,2,1,Cronus ➡️ Umbria ➡️ Sacco,Cronus ➡️ Sacco
Cronus,nonuniformity,2,1,Cronus ➡️ Umbria ➡️ nonuniformity,Cronus ➡️ nonuniformity
Cronus,Xylomelum,2,1,Cronus ➡️ Umbria ➡️ Xylomelum,Cronus ➡️ Xylomelum
Cronus,liquefaction,2,1,Cronus ➡️ Umbria ➡️ liquefaction,Cronus ➡️ liquefaction
Cronus,ionization,2,1,Cronus ➡️ archiannelid ➡️ ionization,Cronus ➡️ ionization
Cronus,monohydrate,2,1,Cronus ➡️ archiannelid ➡️ monohydrate,Cronus ➡️ monohydrate
Cronus,fundamentals,2,1,Cronus ➡️ Umbria ➡️ fundamentals,Cronus ➡️ fundamentals
Cronus,Chytridiomycetes,2,1,Cronus ➡️ archiannelid ➡️ Chytridiomycetes,Cronus ➡️ Chytridiomycetes
Cronus,dingbat,2,1,Cronus ➡️ Umbria ➡️ dingbat,Cronus ➡️ dingbat
Cronus,Phyllocladaceae,2,1,Cronus ➡️ Umbria ➡️ Phyllocladaceae,Cronus ➡️ Phyllocladaceae
Cronus,monosaccharide,2,1,Cronus ➡️ archiannelid ➡️ monosaccharide,Cronus ➡️ monosaccharide
Cronus,petrology,2,1,Cronus ➡️ archiannelid ➡️ petrology,Cronus ➡️ petrology
Crown,spherocyte,2,1,Crown ➡️ archiannelid ➡️ spherocyte,Crown ➡️ spherocyte
Crown,categorisation,2,1,Crown ➡️ archiannelid ➡️ categorisation,Crown ➡️ categorisation
Crown,gametogenesis,2,1,Crown ➡️ archiannelid ➡️ gametogenesis,Crown ➡️ gametogenesis
Crown,corollary,2,1,Crown ➡️ archiannelid ➡️ corollary,Crown ➡️ corollary
Cryptoprocta,metabolite,1,2,Cryptoprocta ➡️ metabolite,Cryptoprocta ➡️ Hannover ➡️ metabolite
Cryptoprocta,increase,1,2,Cryptoprocta ➡️ increase,Cryptoprocta ➡️ Umbria ➡️ increase
Cryptoprocta,coating,1,2,Cryptoprocta ➡️ coating,Cryptoprocta ➡️ Umbria ➡️ coating
Cryptoprocta,graylag,1,2,Cryptoprocta ➡️ graylag,Cryptoprocta ➡️ flub ➡️ graylag
Cryptoprocta,Pleurosorus,2,1,Cryptoprocta ➡️ Umbria ➡️ Pleurosorus,Cryptoprocta ➡️ Pleurosorus
Cryptoprocta,liturgics,2,1,Cryptoprocta ➡️ Umbria ➡️ liturgics,Cryptoprocta ➡️ liturgics
Cryptoprocta,sterilisation,2,1,Cryptoprocta ➡️ Umbria ➡️ sterilisation,Cryptoprocta ➡️ sterilisation
Cryptoprocta,ply,2,1,Cryptoprocta ➡️ Umbria ➡️ ply,Cryptoprocta ➡️ ply
Cryptoprocta,Magnoliaceae,2,1,Cryptoprocta ➡️ Umbria ➡️ Magnoliaceae,Cryptoprocta ➡️ Magnoliaceae
Cryptoprocta,feria,2,1,Cryptoprocta ➡️ Umbria ➡️ feria,Cryptoprocta ➡️ feria
Cryptoprocta,Moho,2,1,Cryptoprocta ➡️ Umbria ➡️ Moho,Cryptoprocta ➡️ Moho
Cryptoprocta,prolapsus,2,1,Cryptoprocta ➡️ Umbria ➡️ prolapsus,Cryptoprocta ➡️ prolapsus
Cryptoprocta,Hydromys,2,1,Cryptoprocta ➡️ Umbria ➡️ Hydromys,Cryptoprocta ➡️ Hydromys
Cryptoprocta,Copernicia,2,1,Cryptoprocta ➡️ Umbria ➡️ Copernicia,Cryptoprocta ➡️ Copernicia
Cryptoprocta,Dictyophera,2,1,Cryptoprocta ➡️ Umbria ➡️ Dictyophera,Cryptoprocta ➡️ Dictyophera
Cryptoprocta,monocot,2,1,Cryptoprocta ➡️ Umbria ➡️ monocot,Cryptoprocta ➡️ monocot
Cryptoprocta,transferase,2,1,Cryptoprocta ➡️ Umbria ➡️ transferase,Cryptoprocta ➡️ transferase
Cryptoprocta,homogenisation,2,1,Cryptoprocta ➡️ Umbria ➡️ homogenisation,Cryptoprocta ➡️ homogenisation
Cryptoprocta,acidimetry,2,1,Cryptoprocta ➡️ Umbria ➡️ acidimetry,Cryptoprocta ➡️ acidimetry
Cryptoprocta,vizor,2,1,Cryptoprocta ➡️ Umbria ➡️ vizor,Cryptoprocta ➡️ vizor
Cryptoprocta,Alyssum,2,1,Cryptoprocta ➡️ Umbria ➡️ Alyssum,Cryptoprocta ➡️ Alyssum
Cryptoprocta,nonuniformity,2,1,Cryptoprocta ➡️ Umbria ➡️ nonuniformity,Cryptoprocta ➡️ nonuniformity
Cryptoprocta,Smiledon,2,1,Cryptoprocta ➡️ Umbria ➡️ Smiledon,Cryptoprocta ➡️ Smiledon
Cryptoprocta,Xylomelum,2,1,Cryptoprocta ➡️ Umbria ➡️ Xylomelum,Cryptoprocta ➡️ Xylomelum
Cryptoprocta,conductivity,2,1,Cryptoprocta ➡️ Umbria ➡️ conductivity,Cryptoprocta ➡️ conductivity
Cryptoprocta,liquefaction,2,1,Cryptoprocta ➡️ Umbria ➡️ liquefaction,Cryptoprocta ➡️ liquefaction
Cryptoprocta,intifadah,2,1,Cryptoprocta ➡️ Umbria ➡️ intifadah,Cryptoprocta ➡️ intifadah
Cryptoprocta,smiler,2,1,Cryptoprocta ➡️ Umbria ➡️ smiler,Cryptoprocta ➡️ smiler
Cryptoprocta,Fusanus,2,1,Cryptoprocta ➡️ Umbria ➡️ Fusanus,Cryptoprocta ➡️ Fusanus
Cryptoprocta,Pascha,2,1,Cryptoprocta ➡️ Umbria ➡️ Pascha,Cryptoprocta ➡️ Pascha
Cryptoprocta,ionization,2,1,Cryptoprocta ➡️ archiannelid ➡️ ionization,Cryptoprocta ➡️ ionization
Cryptoprocta,ectomorphy,2,1,Cryptoprocta ➡️ Umbria ➡️ ectomorphy,Cryptoprocta ➡️ ectomorphy
Cryptoprocta,monohydrate,2,1,Cryptoprocta ➡️ archiannelid ➡️ monohydrate,Cryptoprocta ➡️ monohydrate
Cryptoprocta,roentgenogram,2,1,Cryptoprocta ➡️ Umbria ➡️ roentgenogram,Cryptoprocta ➡️ roentgenogram
Cryptoprocta,float,2,1,Cryptoprocta ➡️ Umbria ➡️ float,Cryptoprocta ➡️ float
Cryptoprocta,Megalosauridae,2,1,Cryptoprocta ➡️ Umbria ➡️ Megalosauridae,Cryptoprocta ➡️ Megalosauridae
Cryptoprocta,Hydrocharitaceae,2,1,Cryptoprocta ➡️ Umbria ➡️ Hydrocharitaceae,Cryptoprocta ➡️ Hydrocharitaceae
Cryptoprocta,ultracentrifugation,2,1,Cryptoprocta ➡️ Umbria ➡️ ultracentrifugation,Cryptoprocta ➡️ ultracentrifugation
Cryptoprocta,alchemist,2,1,Cryptoprocta ➡️ Umbria ➡️ alchemist,Cryptoprocta ➡️ alchemist
Cryptoprocta,fundamentals,2,1,Cryptoprocta ➡️ Umbria ➡️ fundamentals,Cryptoprocta ➡️ fundamentals
Cryptoprocta,isomerase,2,1,Cryptoprocta ➡️ Umbria ➡️ isomerase,Cryptoprocta ➡️ isomerase
Cryptoprocta,Chytridiomycetes,2,1,Cryptoprocta ➡️ archiannelid ➡️ Chytridiomycetes,Cryptoprocta ➡️ Chytridiomycetes
Cryptoprocta,Phyllocladaceae,2,1,Cryptoprocta ➡️ Umbria ➡️ Phyllocladaceae,Cryptoprocta ➡️ Phyllocladaceae
Cryptoprocta,monosaccharide,2,1,Cryptoprocta ➡️ archiannelid ➡️ monosaccharide,Cryptoprocta ➡️ monosaccharide
Cryptoprocta,fastness,2,1,Cryptoprocta ➡️ Umbria ➡️ fastness,Cryptoprocta ➡️ fastness
Cryptoprocta,stylostixis,2,1,Cryptoprocta ➡️ Umbria ➡️ stylostixis,Cryptoprocta ➡️ stylostixis
Cryptoprocta,fraxinella,2,1,Cryptoprocta ➡️ Umbria ➡️ fraxinella,Cryptoprocta ➡️ fraxinella
Cryptoprocta,biometry,2,1,Cryptoprocta ➡️ Umbria ➡️ biometry,Cryptoprocta ➡️ biometry
Cryptoprocta,petrology,2,1,Cryptoprocta ➡️ archiannelid ➡️ petrology,Cryptoprocta ➡️ petrology
Cuban,enlisting,1,2,Cuban ➡️ enlisting,Cuban ➡️ archiannelid ➡️ enlisting
Cuban,Monitor,1,2,Cuban ➡️ Monitor,Cuban ➡️ archiannelid ➡️ Monitor
Cuban,foal,1,2,Cuban ➡️ foal,Cuban ➡️ Umbria ➡️ foal
Cuban,Darwin,1,2,Cuban ➡️ Darwin,Cuban ➡️ Umbria ➡️ Darwin
Cuban,Anogramma,1,2,Cuban ➡️ Anogramma,Cuban ➡️ Umbria ➡️ Anogramma
Cuban,deoxycytidine,1,2,Cuban ➡️ deoxycytidine,Cuban ➡️ Umbria ➡️ deoxycytidine
Cuban,aplacophoran,1,2,Cuban ➡️ aplacophoran,Cuban ➡️ Umbria ➡️ aplacophoran
Cuban,wartweed,1,2,Cuban ➡️ wartweed,Cuban ➡️ Umbria ➡️ wartweed
Cuban,decomposition,1,2,Cuban ➡️ decomposition,Cuban ➡️ Umbria ➡️ decomposition
Cuban,chesterfield,1,2,Cuban ➡️ chesterfield,Cuban ➡️ archiannelid ➡️ chesterfield
Cuban,videotape,1,2,Cuban ➡️ videotape,Cuban ➡️ archiannelid ➡️ videotape
Cuban,Wytensin,1,2,Cuban ➡️ Wytensin,Cuban ➡️ Umbria ➡️ Wytensin
Cuban,sleepover,1,2,Cuban ➡️ sleepover,Cuban ➡️ Umbria ➡️ sleepover
Cuban,Philaenus,1,2,Cuban ➡️ Philaenus,Cuban ➡️ archiannelid ➡️ Philaenus
Cuban,xanthelasma,1,2,Cuban ➡️ xanthelasma,Cuban ➡️ Umbria ➡️ xanthelasma
Cuban,lien,1,2,Cuban ➡️ lien,Cuban ➡️ Umbria ➡️ lien
Cuban,Intelnet,1,2,Cuban ➡️ Intelnet,Cuban ➡️ archiannelid ➡️ Intelnet
Cuban,phosphorus,1,2,Cuban ➡️ phosphorus,Cuban ➡️ Umbria ➡️ phosphorus
Cuban,drift,1,2,Cuban ➡️ drift,Cuban ➡️ archiannelid ➡️ drift
Cuban,metabolite,1,2,Cuban ➡️ metabolite,Cuban ➡️ Hannover ➡️ metabolite
Cuban,USCB,1,2,Cuban ➡️ USCB,Cuban ➡️ Umbria ➡️ USCB
Cuban,transferase,1,2,Cuban ➡️ transferase,Cuban ➡️ Umbria ➡️ transferase
Cuban,Terry,1,2,Cuban ➡️ Terry,Cuban ➡️ archiannelid ➡️ Terry
Cuban,tranylcypromine,1,2,Cuban ➡️ tranylcypromine,Cuban ➡️ Umbria ➡️ tranylcypromine
Cuban,seats,1,2,Cuban ➡️ seats,Cuban ➡️ Umbria ➡️ seats
Cuban,collectible,1,2,Cuban ➡️ collectible,Cuban ➡️ archiannelid ➡️ collectible
Cuban,gobble,1,2,Cuban ➡️ gobble,Cuban ➡️ Umbria ➡️ gobble
Cuban,mangonel,1,2,Cuban ➡️ mangonel,Cuban ➡️ archiannelid ➡️ mangonel
Cuban,Damascene,1,2,Cuban ➡️ Damascene,Cuban ➡️ Umbria ➡️ Damascene
Cuban,osteoclast,1,2,Cuban ➡️ osteoclast,Cuban ➡️ Umbria ➡️ osteoclast
Cuban,frogfish,1,2,Cuban ➡️ frogfish,Cuban ➡️ Umbria ➡️ frogfish
Cuban,aphrodisiac,1,2,Cuban ➡️ aphrodisiac,Cuban ➡️ Umbria ➡️ aphrodisiac
Cuban,aroid,1,2,Cuban ➡️ aroid,Cuban ➡️ archiannelid ➡️ aroid
Cuban,Oceanites,1,2,Cuban ➡️ Oceanites,Cuban ➡️ archiannelid ➡️ Oceanites
Cuban,trapezoid,1,2,Cuban ➡️ trapezoid,Cuban ➡️ archiannelid ➡️ trapezoid
Cuban,drifter,1,2,Cuban ➡️ drifter,Cuban ➡️ archiannelid ➡️ drifter
Cuban,asclepiad,1,2,Cuban ➡️ asclepiad,Cuban ➡️ Umbria ➡️ asclepiad
Cuban,osteoporosis,1,2,Cuban ➡️ osteoporosis,Cuban ➡️ Umbria ➡️ osteoporosis
Cuban,schizophrenia,1,2,Cuban ➡️ schizophrenia,Cuban ➡️ Umbria ➡️ schizophrenia
Cuban,Dicotyledonae,1,2,Cuban ➡️ Dicotyledonae,Cuban ➡️ archiannelid ➡️ Dicotyledonae
Cuban,neuroma,1,2,Cuban ➡️ neuroma,Cuban ➡️ Umbria ➡️ neuroma
Cuban,triamcinolone,1,2,Cuban ➡️ triamcinolone,Cuban ➡️ Umbria ➡️ triamcinolone
Cuban,Aepyornidae,1,2,Cuban ➡️ Aepyornidae,Cuban ➡️ Umbria ➡️ Aepyornidae
Cuban,osteosarcoma,1,2,Cuban ➡️ osteosarcoma,Cuban ➡️ Umbria ➡️ osteosarcoma
Cuban,iodotyrosine,1,2,Cuban ➡️ iodotyrosine,Cuban ➡️ Umbria ➡️ iodotyrosine
Cuban,ectomorphy,1,2,Cuban ➡️ ectomorphy,Cuban ➡️ Umbria ➡️ ectomorphy
Cuban,candyweed,1,2,Cuban ➡️ candyweed,Cuban ➡️ archiannelid ➡️ candyweed
Cuban,catch,1,2,Cuban ➡️ catch,Cuban ➡️ archiannelid ➡️ catch
Cuban,absolution,1,2,Cuban ➡️ absolution,Cuban ➡️ archiannelid ➡️ absolution
Cuban,gangsta,1,2,Cuban ➡️ gangsta,Cuban ➡️ Umbria ➡️ gangsta
Cuban,neurotransmitter,1,2,Cuban ➡️ neurotransmitter,Cuban ➡️ Umbria ➡️ neurotransmitter
Cuban,Dipodidae,1,2,Cuban ➡️ Dipodidae,Cuban ➡️ archiannelid ➡️ Dipodidae
Cuban,consolidation,1,2,Cuban ➡️ consolidation,Cuban ➡️ archiannelid ➡️ consolidation
Cuban,Abecedarian,1,2,Cuban ➡️ Abecedarian,Cuban ➡️ Umbria ➡️ Abecedarian
Cuban,Pleistocene,1,2,Cuban ➡️ Pleistocene,Cuban ➡️ Umbria ➡️ Pleistocene
Cuban,Macruridae,1,2,Cuban ➡️ Macruridae,Cuban ➡️ Umbria ➡️ Macruridae
Cuban,perchlorate,1,2,Cuban ➡️ perchlorate,Cuban ➡️ Umbria ➡️ perchlorate
Cuban,areola,1,2,Cuban ➡️ areola,Cuban ➡️ Umbria ➡️ areola
Cuban,lay,1,2,Cuban ➡️ lay,Cuban ➡️ Umbria ➡️ lay
Cuban,exudation,1,2,Cuban ➡️ exudation,Cuban ➡️ Umbria ➡️ exudation
Cuban,flyweight,1,2,Cuban ➡️ flyweight,Cuban ➡️ Umbria ➡️ flyweight
Cuban,Orange,1,2,Cuban ➡️ Orange,Cuban ➡️ archiannelid ➡️ Orange
Cuban,Cnidaria,1,2,Cuban ➡️ Cnidaria,Cuban ➡️ Umbria ➡️ Cnidaria
Cuban,monarch,1,2,Cuban ➡️ monarch,Cuban ➡️ Umbria ➡️ monarch
Cuban,fraxinella,1,2,Cuban ➡️ fraxinella,Cuban ➡️ Umbria ➡️ fraxinella
Cuban,Pholidae,1,2,Cuban ➡️ Pholidae,Cuban ➡️ Umbria ➡️ Pholidae
Cuban,graylag,1,2,Cuban ➡️ graylag,Cuban ➡️ flub ➡️ graylag
Cuban,Bougainvillaea,1,2,Cuban ➡️ Bougainvillaea,Cuban ➡️ Umbria ➡️ Bougainvillaea
Cuban,annulet,1,2,Cuban ➡️ annulet,Cuban ➡️ Umbria ➡️ annulet
Cuban,FOTS,1,2,Cuban ➡️ FOTS,Cuban ➡️ Umbria ➡️ FOTS
Cuban,Polygonia,1,2,Cuban ➡️ Polygonia,Cuban ➡️ Umbria ➡️ Polygonia
Cuban,pitahaya,1,2,Cuban ➡️ pitahaya,Cuban ➡️ Umbria ➡️ pitahaya
Cuban,cephaloglycin,1,2,Cuban ➡️ cephaloglycin,Cuban ➡️ Umbria ➡️ cephaloglycin
Cuban,Viminaria,1,2,Cuban ➡️ Viminaria,Cuban ➡️ Umbria ➡️ Viminaria
Cuban,oxidizer,1,2,Cuban ➡️ oxidizer,Cuban ➡️ Umbria ➡️ oxidizer
Cuban,rosette,1,2,Cuban ➡️ rosette,Cuban ➡️ archiannelid ➡️ rosette
Cuban,epidendron,1,2,Cuban ➡️ epidendron,Cuban ➡️ Umbria ➡️ epidendron
Cuban,liturgics,2,1,Cuban ➡️ Umbria ➡️ liturgics,Cuban ➡️ liturgics
Cuban,clouding,2,1,Cuban ➡️ Umbria ➡️ clouding,Cuban ➡️ clouding
Cuban,Chlamydomonadaceae,2,1,Cuban ➡️ Umbria ➡️ Chlamydomonadaceae,Cuban ➡️ Chlamydomonadaceae
Cuban,amelogenesis,2,1,Cuban ➡️ flub ➡️ amelogenesis,Cuban ➡️ amelogenesis
Cuban,feria,2,1,Cuban ➡️ Umbria ➡️ feria,Cuban ➡️ feria
Cuban,Moho,2,1,Cuban ➡️ Umbria ➡️ Moho,Cuban ➡️ Moho
Cuban,Hydromys,2,1,Cuban ➡️ Umbria ➡️ Hydromys,Cuban ➡️ Hydromys
Cuban,signalization,2,1,Cuban ➡️ Umbria ➡️ signalization,Cuban ➡️ signalization
Cuban,disfiguration,2,1,Cuban ➡️ Umbria ➡️ disfiguration,Cuban ➡️ disfiguration
Cuban,acidimetry,2,1,Cuban ➡️ Umbria ➡️ acidimetry,Cuban ➡️ acidimetry
Cuban,lingam,2,1,Cuban ➡️ Umbria ➡️ lingam,Cuban ➡️ lingam
Cuban,wench,2,1,Cuban ➡️ Umbria ➡️ wench,Cuban ➡️ wench
Cuban,Sacco,2,1,Cuban ➡️ Umbria ➡️ Sacco,Cuban ➡️ Sacco
Cuban,encephalogram,2,1,Cuban ➡️ Umbria ➡️ encephalogram,Cuban ➡️ encephalogram
Cuban,conductivity,2,1,Cuban ➡️ Umbria ➡️ conductivity,Cuban ➡️ conductivity
Cuban,intifadah,2,1,Cuban ➡️ Umbria ➡️ intifadah,Cuban ➡️ intifadah
Cuban,fetology,2,1,Cuban ➡️ Umbria ➡️ fetology,Cuban ➡️ fetology
Cuban,focalisation,2,1,Cuban ➡️ Umbria ➡️ focalisation,Cuban ➡️ focalisation
Cuban,monohydrate,2,1,Cuban ➡️ archiannelid ➡️ monohydrate,Cuban ➡️ monohydrate
Cuban,bologram,2,1,Cuban ➡️ Umbria ➡️ bologram,Cuban ➡️ bologram
Cuban,medulla,2,1,Cuban ➡️ Umbria ➡️ medulla,Cuban ➡️ medulla
Cuban,Hydrocharitaceae,2,1,Cuban ➡️ Umbria ➡️ Hydrocharitaceae,Cuban ➡️ Hydrocharitaceae
Cuban,Chytridiomycetes,2,1,Cuban ➡️ archiannelid ➡️ Chytridiomycetes,Cuban ➡️ Chytridiomycetes
Cuban,ectoproct,2,1,Cuban ➡️ Umbria ➡️ ectoproct,Cuban ➡️ ectoproct
Cuban,monosaccharide,2,1,Cuban ➡️ archiannelid ➡️ monosaccharide,Cuban ➡️ monosaccharide
Cuban,Aerobacter,2,1,Cuban ➡️ Umbria ➡️ Aerobacter,Cuban ➡️ Aerobacter
Cuban,catabiosis,2,1,Cuban ➡️ Umbria ➡️ catabiosis,Cuban ➡️ catabiosis
Cuban,Pithecellobium,2,1,Cuban ➡️ Umbria ➡️ Pithecellobium,Cuban ➡️ Pithecellobium
Cuban,analphabetic,2,1,Cuban ➡️ Umbria ➡️ analphabetic,Cuban ➡️ analphabetic
Cuban,petrology,2,1,Cuban ➡️ archiannelid ➡️ petrology,Cuban ➡️ petrology
Cushing,Salinger,1,2,Cushing ➡️ Salinger,Cushing ➡️ Umbria ➡️ Salinger
Cushing,gramophone,1,2,Cushing ➡️ gramophone,Cushing ➡️ Umbria ➡️ gramophone
Cushing,Polychaeta,1,2,Cushing ➡️ Polychaeta,Cushing ➡️ Umbria ➡️ Polychaeta
Cushing,cracklings,1,2,Cushing ➡️ cracklings,Cushing ➡️ Umbria ➡️ cracklings
Cushing,bilingualism,1,2,Cushing ➡️ bilingualism,Cushing ➡️ Umbria ➡️ bilingualism
Cushing,metabolite,1,2,Cushing ➡️ metabolite,Cushing ➡️ Hannover ➡️ metabolite
Cushing,liquefaction,1,2,Cushing ➡️ liquefaction,Cushing ➡️ Umbria ➡️ liquefaction
Cushing,wellbeing,1,2,Cushing ➡️ wellbeing,Cushing ➡️ Umbria ➡️ wellbeing
Cushing,graylag,1,2,Cushing ➡️ graylag,Cushing ➡️ flub ➡️ graylag
Cushing,exobiology,2,1,Cushing ➡️ archiannelid ➡️ exobiology,Cushing ➡️ exobiology
Cushing,cardiologist,2,1,Cushing ➡️ Umbria ➡️ cardiologist,Cushing ➡️ cardiologist
Cushing,cystoparalysis,2,1,Cushing ➡️ Umbria ➡️ cystoparalysis,Cushing ➡️ cystoparalysis
Cushing,Dictyophera,2,1,Cushing ➡️ Umbria ➡️ Dictyophera,Cushing ➡️ Dictyophera
Cushing,nonuniformity,2,1,Cushing ➡️ Umbria ➡️ nonuniformity,Cushing ➡️ nonuniformity
Cushing,spherocyte,2,1,Cushing ➡️ archiannelid ➡️ spherocyte,Cushing ➡️ spherocyte
Cushing,pronucleus,2,1,Cushing ➡️ Umbria ➡️ pronucleus,Cushing ➡️ pronucleus
Cushing,categorisation,2,1,Cushing ➡️ archiannelid ➡️ categorisation,Cushing ➡️ categorisation
Cushing,megacardia,2,1,Cushing ➡️ Umbria ➡️ megacardia,Cushing ➡️ megacardia
Cushing,gametogenesis,2,1,Cushing ➡️ archiannelid ➡️ gametogenesis,Cushing ➡️ gametogenesis
Cushing,fundamentals,2,1,Cushing ➡️ Umbria ➡️ fundamentals,Cushing ➡️ fundamentals
Cushing,corollary,2,1,Cushing ➡️ archiannelid ➡️ corollary,Cushing ➡️ corollary
Cushing,mapmaking,2,1,Cushing ➡️ Umbria ➡️ mapmaking,Cushing ➡️ mapmaking
Cushing,mechanisation,2,1,Cushing ➡️ Umbria ➡️ mechanisation,Cushing ➡️ mechanisation
Cyamopsis,Wampanoag,1,2,Cyamopsis ➡️ Wampanoag,Cyamopsis ➡️ Umbria ➡️ Wampanoag
Cyamopsis,Tebaldi,1,2,Cyamopsis ➡️ Tebaldi,Cyamopsis ➡️ Umbria ➡️ Tebaldi
Cyamopsis,Ophiuroidea,1,2,Cyamopsis ➡️ Ophiuroidea,Cyamopsis ➡️ Umbria ➡️ Ophiuroidea
Cyamopsis,decompression,1,2,Cyamopsis ➡️ decompression,Cyamopsis ➡️ Umbria ➡️ decompression
Cyamopsis,trioxide,1,2,Cyamopsis ➡️ trioxide,Cyamopsis ➡️ Umbria ➡️ trioxide
Cyamopsis,receptionist,1,2,Cyamopsis ➡️ receptionist,Cyamopsis ➡️ Umbria ➡️ receptionist
Cyamopsis,metabolite,1,2,Cyamopsis ➡️ metabolite,Cyamopsis ➡️ Hannover ➡️ metabolite
Cyamopsis,tranylcypromine,1,2,Cyamopsis ➡️ tranylcypromine,Cyamopsis ➡️ Umbria ➡️ tranylcypromine
